Date,Open,High,Low,Close,Volume,Adj Close
2012-02-06,133.979996,134.509995,133.830002,134.449997,107694500,124.639401
2012-02-03,134.00,134.619995,133.770004,134.539993,160598500,124.72283
2012-02-02,132.729996,133.020004,132.210007,132.679993,113090400,122.998551
2012-02-01,132.289993,133.139999,132.130005,132.470001,166234500,122.803882
2012-01-31,132.020004,132.179993,130.679993,131.320007,157212000,121.737801
2012-01-30,130.509995,131.440002,130.059998,131.369995,147311800,121.784142
2012-01-27,131.240005,132.050003,131.149994,131.820007,135259100,122.201317
2012-01-26,133.149994,133.399994,131.360001,131.880005,184880500,122.256937
2012-01-25,131.259995,132.869995,130.75,132.559998,198613200,122.887311
2012-01-24,130.800003,131.50,130.600006,131.460007,103083300,121.867585
2012-01-23,131.509995,132.25,130.979996,131.610001,129295800,122.006634
2012-01-20,131.240005,131.949997,130.919998,131.949997,138230200,122.321822
2012-01-19,131.220001,131.570007,130.800003,131.460007,126328900,121.867585
2012-01-18,129.309998,130.839996,129.080002,130.770004,163395200,121.227931
2012-01-17,130.080002,130.320007,128.899994,129.339996,132209200,119.902268
2012-01-13,128.639999,129.050003,127.720001,128.839996,179836200,119.438753
2012-01-12,129.570007,129.699997,128.539993,129.509995,118983700,120.059862
2012-01-11,128.729996,129.369995,128.520004,129.199997,111540700,119.772485
2012-01-10,129.389999,129.649994,128.949997,129.130005,115282000,119.7076
2012-01-09,128.00,128.179993,127.410004,128.020004,99530200,118.678594
2012-01-06,128.199997,128.220001,127.290001,127.709999,148050000,118.391209
2012-01-05,127.010002,128.229996,126.43,128.039993,173895000,118.697124
2012-01-04,127.199997,127.809998,126.709999,127.699997,127186500,118.381937
2012-01-03,127.760002,128.380005,127.43,127.50,193697900,118.196534
2011-12-30,126.019997,126.330002,125.50,125.50,95599000,116.34247
2011-12-29,125.239998,126.25,124.860001,126.120003,123507200,116.917233
2011-12-28,126.510002,126.529999,124.730003,124.830002,119107100,115.721361
2011-12-27,126.169998,126.82,126.059998,126.489998,86075700,117.26023
2011-12-23,125.669998,126.43,125.410004,126.389999,92187200,117.167528
2011-12-22,124.629997,125.400002,124.230003,125.269997,119465400,116.12925
2011-12-21,123.93,124.360001,122.75,124.169998,194230900,115.109517
2011-12-20,122.18,124.139999,120.370003,123.93,225418100,114.887031
2011-12-19,122.059998,122.32,120.029999,120.290001,183903000,111.512636
2011-12-16,122.230003,122.949997,121.300003,121.589996,220481400,112.717773
2011-12-15,123.029999,123.199997,121.989998,122.18,199109200,112.55091
2011-12-14,122.559998,123.029999,121.470001,121.739998,238618800,112.145584
2011-12-13,124.860001,125.57,122.449997,123.050003,245159800,113.352347
2011-12-12,124.949997,124.970001,123.160004,124.209999,215826100,114.420923
2011-12-09,124.510002,126.370003,124.400002,126.050003,209111400,116.115915
2011-12-08,125.900002,126.18,123.650002,123.949997,240862800,114.181412
2011-12-07,125.839996,127.260002,124.970001,126.730003,237802500,116.742324
2011-12-06,126.209999,127.110001,125.760002,126.260002,178842100,116.309364
2011-12-05,126.839996,127.18,125.440002,126.220001,225263900,116.272516
2011-12-02,126.120003,126.50,124.779999,124.860001,221109700,115.019698
2011-12-01,124.849998,125.639999,124.43,124.970001,176954800,115.121029
2011-11-30,123.489998,125.220001,120.00,124.989998,324439500,115.13945
2011-11-29,120.050003,121.00,119.610001,120.050003,199241500,110.588779
2011-11-28,119.540001,120.18,118.82,119.709999,210686000,110.275571
2011-11-25,116.379997,117.699997,116.199997,116.339996,99557000,107.171161
2011-11-23,118.07,119.190002,116.559998,116.559998,224329100,107.373824
2011-11-22,119.400002,120.099998,118.519997,119.190002,216494900,109.796556
2011-11-21,120.199997,120.349998,118.650002,119.660004,229611600,110.229516
2011-11-18,122.50,122.75,121.470001,121.980003,215580400,112.366675
2011-11-17,123.849998,124.160004,121.230003,122.110001,331219600,112.486427
2011-11-16,124.809998,126.339996,123.900002,124.080002,235782500,114.301171
2011-11-15,125.169998,126.75,124.720001,126.080002,184709400,116.14355
2011-11-14,126.190002,127.449997,124.919998,125.459999,159258300,115.57241
2011-11-11,125.830002,126.989998,125.790001,126.660004,189924400,116.677841
2011-11-10,124.790001,124.940002,123.019997,124.32,231866500,114.522255
2011-11-09,124.889999,125.800003,122.860001,123.160004,337982000,113.453679
2011-11-08,126.919998,128.020004,125.709999,127.879997,224426300,117.801686
2011-11-07,125.389999,126.389999,124.199997,126.260002,196617200,116.309364
2011-11-04,125.230003,125.699997,124.010002,125.480003,249401600,115.590837
2011-11-03,125.269997,126.50,123.599998,126.25,291174800,116.30015
2011-11-02,123.830002,124.400002,122.790001,123.989998,244717600,114.21826
2011-11-01,122.029999,123.510002,121.519997,122.00,416565800,112.385096
2011-10-31,127.160004,128.619995,125.32,125.50,228146700,115.609258
2011-10-28,128.00,128.850006,127.800003,128.600006,225906500,118.464951
2011-10-27,127.629997,129.419998,126.610001,128.630005,393220200,118.492585
2011-10-26,124.349998,124.769997,122.209999,124.300003,289053800,114.503834
2011-10-25,124.889999,124.949997,122.779999,123.050003,268596800,113.352347
2011-10-24,124.169998,125.800003,124.059998,125.489998,203215600,115.600044
2011-10-21,123.089996,124.120003,122.720001,123.970001,278999400,114.19984
2011-10-20,121.43,122.099998,119.82,121.660004,262075600,112.071895
2011-10-19,122.379997,123.080002,120.709999,121.129997,226601300,111.583658
2011-10-18,120.139999,123.50,119.199997,122.580002,318857900,112.919387
2011-10-17,121.989998,122.550003,119.93,120.230003,202311600,110.754594
2011-10-14,121.910004,122.599998,121.230003,122.57,211397600,112.910173
2011-10-13,120.040001,120.870003,119.120003,120.510002,212538800,111.012525
2011-10-12,120.599998,122.139999,120.330002,120.75,281544900,111.233609
2011-10-11,118.870003,120.040001,118.75,119.699997,209088000,110.266357
2011-10-10,117.68,119.629997,117.669998,119.580002,230666300,110.155819
2011-10-07,117.169998,117.25,115.059998,115.709999,312657900,106.590814
2011-10-06,114.360001,116.660004,113.510002,116.489998,257800800,107.309341
2011-10-05,112.620003,114.720001,111.580002,114.419998,284108000,105.402479
2011-10-04,108.349998,112.580002,107.43,112.339996,459177500,103.486404
2011-10-03,112.489998,113.949997,109.809998,109.93,365136800,101.266341
2011-09-30,114.449997,115.449997,113.07,113.150002,288392300,104.232572
2011-09-29,117.050003,117.629997,113.93,116.050003,298108900,106.904022
2011-09-28,117.779999,118.489998,114.970001,115.139999,286696800,106.065736
2011-09-27,118.529999,119.559998,116.839996,117.540001,311753900,108.276592
2011-09-26,114.610001,116.400002,112.980003,116.239998,260673700,107.079043
2011-09-23,112.110001,114.160004,112.019997,113.540001,307242500,104.591835
2011-09-22,113.25,114.209999,111.300003,112.860001,513911300,103.965426
2011-09-21,120.230003,120.599998,116.440002,116.629997,316251300,107.438306
2011-09-20,120.82,121.989998,120.010002,120.169998,218932200,110.699317
2011-09-19,119.529999,120.93,118.720001,120.309998,241517000,110.828283
2011-09-16,121.290001,121.970001,120.32,121.519997,284528300,111.942922
2011-09-15,120.650002,121.470001,119.400002,121.43,326777200,111.284273
2011-09-14,118.339996,120.800003,116.720001,119.370003,319389500,109.396393
2011-09-13,117.050003,118.18,116.220001,117.739998,272514700,107.902578
2011-09-12,114.470001,116.760002,114.050003,116.669998,305793500,106.921979
2011-09-09,117.68,119.059998,115.279999,115.919998,380195100,106.234643
2011-09-08,119.57,120.940002,118.769997,119.040001,250568200,109.093963
2011-09-07,118.760002,120.339996,118.360001,120.290001,209803200,110.239523
2011-09-06,114.389999,117.160004,114.379997,116.989998,285130500,107.215242
2011-09-02,118.419998,120.870003,117.43,117.849998,255517200,108.003388
2011-09-01,122.290001,123.400002,120.779999,120.940002,254585900,110.835216
2011-08-31,122.459999,123.510002,121.300003,122.220001,301828400,112.008268
2011-08-30,120.830002,122.43,119.260002,121.68,241315700,111.513385
2011-08-29,119.559998,121.43,118.059998,121.360001,190977200,111.220122
2011-08-26,115.690002,118.510002,113.849998,117.970001,314495900,108.113364
2011-08-25,118.730003,119.400002,115.870003,116.279999,312365400,106.564565
2011-08-24,116.190002,118.239998,115.919998,118.080002,246869700,108.214174
2011-08-23,113.150002,116.57,112.580002,116.440002,331136600,106.7112
2011-08-22,115.169998,115.230003,112.410004,112.730003,275090600,103.311179
2011-08-19,112.959999,115.879997,112.50,112.639999,428281300,103.228695
2011-08-18,116.50,119.709999,113.389999,114.510002,512956300,104.942455
2011-08-17,120.25,121.199997,118.720001,119.669998,238201100,109.671323
2011-08-16,119.470001,120.690002,118.309998,119.589996,294095200,109.598005
2011-08-15,119.190002,120.739998,119.00,120.620003,258810600,110.541953
2011-08-12,118.400002,119.209999,117.279999,118.120003,313731600,108.250833
2011-08-11,113.260002,118.919998,112.32,117.330002,487979700,107.526838
2011-08-10,115.260002,116.279999,111.949997,112.290001,662607400,102.90794
2011-08-09,114.07,117.639999,110.269997,117.480003,717828700,107.664307
2011-08-08,116.910004,120.120003,112.019997,112.260002,702263900,102.880447
2011-08-05,121.760002,122.07,116.860001,120.080002,655619200,110.04707
2011-08-04,124.419998,124.620003,120.059998,120.260002,520721800,110.212031
2011-08-03,125.660004,126.309998,123.529999,126.169998,370830800,115.628235
2011-08-02,127.809998,128.50,125.489998,125.489998,346653800,115.00505
2011-08-01,130.839996,130.960007,127.529999,128.779999,325790900,118.020164
2011-07-29,128.910004,130.550003,127.970001,129.330002,307038400,118.524213
2011-07-28,130.600006,131.770004,130.009995,130.220001,207939900,119.339852
2011-07-27,132.589996,132.630005,130.429993,130.600006,249020100,119.688106
2011-07-26,133.740005,133.960007,133.029999,133.330002,131278200,122.190005
2011-07-25,133.300003,134.490005,133.160004,133.830002,136653800,122.648229
2011-07-22,134.520004,134.720001,133.759995,134.580002,126019400,123.335565
2011-07-21,133.399994,134.820007,132.669998,134.490005,245246300,123.253088
2011-07-20,133.070007,133.149994,132.419998,132.649994,137145400,121.566813
2011-07-19,131.339996,132.889999,131.309998,132.729996,166554900,121.640131
2011-07-18,131.080002,131.279999,129.630005,130.610001,196872100,119.697266
2011-07-15,131.660004,131.869995,130.770004,131.690002,220012800,120.687031
2011-07-14,132.169998,132.779999,130.679993,130.929993,226111800,119.990522
2011-07-13,132.089996,133.220001,131.520004,131.839996,204062600,120.824493
2011-07-12,131.690002,132.779999,131.360001,131.399994,214675700,120.421253
2011-07-11,132.75,133.179993,131.660004,131.970001,195918600,120.943635
2011-07-08,133.830002,135.360001,133.389999,134.399994,194100500,123.170597
2011-07-07,135.160004,135.699997,134.880005,135.360001,170464200,124.050393
2011-07-06,133.490005,134.139999,133.110001,133.970001,143331600,122.776531
2011-07-05,133.779999,134.080002,133.389999,133.809998,165936000,122.629896
2011-07-01,132.089996,134.100006,131.779999,133.919998,202385700,122.730706
2011-06-30,131.139999,132.179993,130.710007,131.970001,223322700,120.943635
2011-06-29,130.199997,130.929993,129.630005,130.720001,244295500,119.798076
2011-06-28,128.449997,129.630005,128.270004,129.610001,165556300,118.780818
2011-06-27,126.889999,128.429993,126.639999,127.940002,168904700,117.250351
2011-06-24,128.270004,128.369995,126.620003,126.809998,226129300,116.214761
2011-06-23,127.160004,128.639999,126.190002,128.300003,334286500,117.580273
2011-06-22,129.050003,129.809998,128.589996,128.669998,176703000,117.919354
2011-06-21,128.360001,129.699997,127.75,129.449997,193157300,118.634183
2011-06-20,126.620003,127.970001,126.580002,127.699997,159479000,117.030399
2011-06-17,127.93,127.940002,126.620003,127.050003,233284900,116.434713
2011-06-16,127.059998,127.970001,126.32,127.300003,308032800,116.088293
2011-06-15,128.240005,129.300003,126.68,127.019997,300958000,115.832947
2011-06-14,128.869995,129.770004,128.820007,129.320007,160570400,117.930389
2011-06-13,127.889999,128.240005,127.050003,127.699997,207599800,116.453058
2011-06-10,128.850006,128.929993,127.260002,127.599998,238629400,116.361867
2011-06-09,128.770004,129.929993,128.460007,129.399994,160964400,118.003331
2011-06-08,128.759995,129.190002,128.179993,128.419998,198696400,117.109646
2011-06-07,129.699997,130.070007,128.850006,128.960007,161660500,117.602095
2011-06-06,130.089996,130.360001,128.869995,129.039993,179951200,117.675037
2011-06-03,130.149994,131.419998,130.080002,130.419998,234690200,118.9335
2011-06-02,131.960007,132.240005,130.960007,131.729996,200466800,120.128122
2011-06-01,134.509995,134.919998,131.759995,131.869995,233094300,120.255791
2011-05-31,134.770004,134.919998,133.839996,134.899994,164731200,123.018929
2011-05-27,133.369995,133.869995,132.960007,133.509995,120921900,121.751351
2011-05-26,132.029999,133.240005,131.779999,133.00,164850000,121.286273
2011-05-25,131.419998,132.940002,131.380005,132.389999,151050100,120.729997
2011-05-24,132.440002,132.729996,131.699997,131.949997,147199600,120.328747
2011-05-23,131.979996,132.720001,131.589996,132.059998,168700000,120.42906
2011-05-20,134.330002,134.679993,133.360001,133.610001,182594900,121.842549
2011-05-19,134.800003,135.029999,133.940002,134.679993,119489500,122.818304
2011-05-18,133.240005,134.50,132.949997,134.360001,135217900,122.526494
2011-05-17,132.690002,133.350006,132.119995,133.169998,192686200,121.441299
2011-05-16,133.559998,134.610001,132.970001,133.190002,141675400,121.459541
2011-05-13,135.149994,135.339996,133.559998,134.039993,157444900,122.234671
2011-05-12,134.080002,135.360001,133.389999,135.080002,171550700,123.183083
2011-05-11,135.669998,135.690002,133.820007,134.440002,193564200,122.59945
2011-05-10,135.169998,136.110001,135.00,135.869995,114806900,123.903499
2011-05-09,134.190002,135.110001,133.979996,134.720001,114104500,122.854788
2011-05-06,134.940002,135.630005,133.679993,134.199997,222787200,122.380583
2011-05-05,134.080002,134.949997,133.020004,133.610001,226900000,121.842549
2011-05-04,135.669998,135.729996,134.229996,134.830002,182678500,122.955101
2011-05-03,135.960007,136.190002,135.039993,135.729996,138375000,123.77583
2011-05-02,137.070007,137.179993,135.949997,136.220001,126278700,124.222679
2011-04-29,136.160004,136.570007,135.979996,136.429993,115094100,124.414176
2011-04-28,135.429993,136.289993,135.410004,136.110001,124791100,124.122366
2011-04-27,135.050003,135.869995,134.50,135.669998,143031000,123.721116
2011-04-26,134.050003,135.059998,133.910004,134.789993,146600000,122.918616
2011-04-25,133.679993,133.860001,133.199997,133.639999,65757100,121.869906
2011-04-21,133.789993,133.839996,133.100006,133.779999,135935400,121.997575
2011-04-20,132.880005,133.389999,132.789993,133.100006,156133800,121.377471
2011-04-19,130.759995,131.350006,130.440002,131.309998,124258800,119.745114
2011-04-18,130.589996,132.029999,129.509995,130.559998,210759300,119.061169
2011-04-15,131.800003,132.369995,131.410004,132.039993,170006700,120.410817
2011-04-14,130.699997,131.759995,130.270004,131.559998,161220400,119.973096
2011-04-13,132.080002,132.179993,130.960007,131.460007,162059000,119.881912
2011-04-12,131.720001,131.979996,130.990005,131.470001,161187400,119.891026
2011-04-11,133.00,133.449997,132.139999,132.460007,121385400,120.793839
2011-04-08,133.910004,133.990005,132.309998,132.860001,147945400,121.158604
2011-04-07,133.419998,133.979996,132.660004,133.320007,170731500,121.578096
2011-04-06,133.880005,134.00,133.119995,133.660004,120411600,121.888148
2011-04-05,133.00,133.830002,132.940002,133.240005,120791500,121.505141
2011-04-04,133.429993,133.669998,132.880005,133.259995,100768900,121.523369
2011-04-01,133.410004,133.770004,132.830002,133.149994,153850100,121.423057
2011-03-31,132.600006,132.960007,132.449997,132.589996,132537100,120.91238
2011-03-30,132.550003,133.160004,132.360001,132.770004,135835000,121.076534
2011-03-29,130.869995,131.899994,130.440002,131.860001,129798800,120.246677
2011-03-28,131.580002,131.919998,130.940002,130.979996,109762400,119.444177
2011-03-25,131.240005,131.869995,130.889999,131.300003,155642800,119.736
2011-03-24,130.399994,131.089996,129.669998,130.899994,159129800,119.371221
2011-03-23,128.929993,130.00,128.320007,129.660004,148603100,118.240441
2011-03-22,129.720001,129.889999,129.169998,129.289993,129538600,117.903018
2011-03-21,129.350006,130.009995,129.199997,129.740005,153992600,118.313397
2011-03-18,128.839996,128.880005,127.510002,127.760002,230435400,116.507778
2011-03-17,128.00,128.389999,127.099998,127.849998,254303700,116.085557
2011-03-16,128.149994,128.570007,125.279999,126.18,468670300,114.569228
2011-03-15,126.589996,129.330002,126.50,128.559998,359585400,116.730224
2011-03-14,129.990005,130.479996,129.059998,130.050003,234974100,118.083123
2011-03-11,129.520004,131.309998,129.490005,130.839996,225621800,118.800423
2011-03-10,131.00,131.179993,129.809998,129.940002,301291800,117.983244
2011-03-09,132.320007,132.800003,131.600006,132.389999,153806000,120.207798
2011-03-08,131.639999,133.00,131.070007,132.580002,174615000,120.380317
2011-03-07,132.860001,133.160004,130.740005,131.429993,216790400,119.336129
2011-03-04,133.369995,133.630005,131.600006,132.470001,277202300,120.280439
2011-03-03,132.399994,133.619995,132.389999,133.470001,176480100,121.188421
2011-03-02,130.75,131.820007,130.350006,131.210007,200277400,119.136386
2011-03-01,133.570007,133.690002,130.889999,130.929993,258565500,118.882138
2011-02-28,132.820007,133.320007,132.380005,133.149994,141585500,120.89786
2011-02-25,131.479996,132.410004,131.399994,132.330002,141686900,120.153322
2011-02-24,130.880005,131.440002,129.699997,130.929993,260431400,118.882138
2011-02-23,131.75,132.070007,130.210007,131.020004,227584000,118.963867
2011-02-22,133.119995,134.559998,131.470001,131.830002,233116400,119.69933
2011-02-18,134.369995,134.690002,134.059998,134.529999,130002400,122.15088
2011-02-17,133.460007,134.429993,133.339996,134.25,109810500,121.896646
2011-02-16,133.460007,134.009995,133.190002,133.850006,130183500,121.533459
2011-02-15,133.020004,133.220001,132.320007,133.009995,119575400,120.770743
2011-02-14,133.029999,133.539993,132.880005,133.429993,101690700,121.152094
2011-02-11,131.800003,133.279999,131.770004,133.110001,137710300,120.861547
2011-02-10,131.600006,132.470001,131.300003,132.320007,162708500,120.144247
2011-02-09,132.210007,132.630005,131.610001,132.270004,146436700,120.098845
2011-02-08,132.089996,132.639999,131.729996,132.570007,99072800,120.371243
2011-02-07,131.440002,132.399994,131.429993,131.970001,112439100,119.826447
2011-02-04,130.830002,131.199997,130.229996,131.149994,134634800,119.081895
2011-02-03,130.259995,130.979996,129.570007,130.779999,145886700,118.745946
2011-02-02,130.399994,130.839996,130.330002,130.490005,118323600,118.482637
2011-02-01,129.460007,130.970001,129.380005,130.740005,167194300,118.709633
2011-01-31,128.070007,128.779999,127.75,128.679993,149249200,116.839177
2011-01-28,130.139999,130.350006,127.510002,127.720001,295637300,115.967522
2011-01-27,129.699997,130.210007,129.470001,129.990005,123302700,118.028646
2011-01-26,129.490005,130.050003,129.229996,129.669998,141281500,117.738085
2011-01-25,128.759995,129.279999,128.110001,129.169998,167552200,117.284094
2011-01-24,128.289993,129.25,128.259995,129.100006,113715500,117.220542
2011-01-21,128.880005,129.169998,128.229996,128.369995,151462900,116.557705
2011-01-20,127.959999,128.399994,127.129997,128.080002,175745700,116.294396
2011-01-19,129.410004,129.539993,127.910004,128.25,151958400,116.448752
2011-01-18,129.179993,129.639999,129.029999,129.520004,114401300,117.601893
2011-01-14,128.190002,129.330002,128.100006,129.300003,117677900,117.402136
2011-01-13,128.630005,128.690002,128.050003,128.369995,129048400,116.557705
2011-01-12,128.210007,128.720001,127.459999,128.580002,107929200,116.748387
2011-01-11,127.440002,127.739998,126.949997,127.43,110287000,115.704206
2011-01-10,126.580002,127.160004,126.199997,126.980003,122401700,115.295617
2011-01-07,127.559998,127.769997,126.150002,127.139999,156034600,115.440891
2011-01-06,127.690002,127.830002,127.010002,127.389999,122519000,115.667886
2011-01-05,126.580002,127.720001,126.459999,127.639999,133975300,115.894882
2011-01-04,127.330002,127.370003,126.190002,126.980003,137409700,115.295617
2011-01-03,126.709999,127.599998,125.699997,127.050003,138725200,115.359175
2010-12-31,125.529999,125.870003,125.330002,125.75,91218900,114.178795
2010-12-30,125.800003,126.129997,125.529999,125.720001,76616900,114.151557
2010-12-29,125.980003,126.199997,125.900002,125.919998,58033100,114.333151
2010-12-28,125.900002,125.949997,125.50,125.830002,55309100,114.251436
2010-12-27,125.129997,125.769997,125.040001,125.650002,58126000,114.087999
2010-12-23,125.639999,125.779999,125.290001,125.599998,70053700,114.042597
2010-12-22,125.480003,125.82,125.410004,125.779999,78878100,114.206034
2010-12-21,124.989998,125.470001,124.870003,125.389999,94965500,113.851921
2010-12-20,124.639999,124.900002,123.980003,124.599998,119085500,113.134614
2010-12-17,124.080002,124.459999,123.82,124.300003,141075300,112.862224
2010-12-16,124.18,124.910004,123.75,124.82,185035200,112.74146
2010-12-15,124.440002,124.93,123.889999,124.099998,160823100,112.091132
2010-12-14,124.75,125.230003,124.290001,124.669998,147249600,112.605974
2010-12-13,125.050003,125.199997,124.519997,124.559998,133812700,112.506618
2010-12-10,124.139999,124.599998,123.730003,124.480003,117571700,112.434364
2010-12-09,123.970001,124.019997,123.150002,123.760002,123705100,111.784036
2010-12-08,122.980003,123.379997,122.410004,123.279999,138019200,111.350481
2010-12-07,123.940002,124.010002,122.760002,122.830002,206581000,110.944029
2010-12-06,122.629997,123.040001,122.50,122.760002,103050500,110.880804
2010-12-03,122.139999,123.029999,122.110001,122.889999,151288900,110.998221
2010-12-02,121.199997,122.650002,121.129997,122.559998,191213600,110.700153
2010-12-01,120.199997,121.239998,120.190002,121.010002,221037200,109.300147
2010-11-30,117.980003,119.169998,117.809998,118.489998,233930700,107.023998
2010-11-29,118.50,119.480003,117.739998,119.160004,223642300,107.629168
2010-11-26,119.160004,119.809998,118.800003,118.800003,76007800,107.304004
2010-11-24,119.199997,120.230003,119.18,120.199997,140046100,108.568524
2010-11-23,118.769997,119.019997,117.989998,118.449997,222309000,106.987867
2010-11-22,119.690002,120.239998,118.769997,120.190002,181361000,108.559497
2010-11-19,119.900002,120.339996,119.25,120.290001,156852900,108.649819
2010-11-18,119.360001,120.389999,119.349998,119.959999,197723700,108.35175
2010-11-17,118.209999,118.709999,117.860001,118.220001,172308900,106.780128
2010-11-16,119.290001,119.489998,117.589996,118.160004,299566200,106.725936
2010-11-15,120.580002,121.050003,119.980003,120.029999,163940800,108.414976
2010-11-12,120.82,121.349998,119.650002,120.199997,239068800,108.568524
2010-11-11,121.050003,121.82,120.68,121.639999,158017600,109.869181
2010-11-10,121.580002,122.160004,120.660004,122.099998,221387400,110.284667
2010-11-09,122.82,122.949997,121.120003,121.610001,186621600,109.842085
2010-11-08,122.339996,122.690002,121.940002,122.489998,156107100,110.636927
2010-11-05,122.339996,122.919998,122.18,122.720001,180654100,110.844673
2010-11-04,121.279999,122.32,119.970001,122.260002,215039400,110.429187
2010-11-03,119.68,120.019997,118.449997,119.949997,226702800,108.342716
2010-11-02,119.419998,119.75,119.099998,119.470001,158345900,107.909168
2010-11-01,119.07,119.75,117.849998,118.529999,174074800,107.060128
2010-10-29,118.279999,118.720001,118.07,118.489998,144305500,107.023998
2010-10-28,119.059998,119.110001,117.830002,118.400002,168576000,106.94271
2010-10-27,117.889999,118.510002,117.260002,118.379997,190024000,106.924641
2010-10-26,118.099998,118.839996,117.870003,118.720001,158982900,107.231744
2010-10-25,119.139999,119.760002,118.610001,118.699997,151145700,107.213676
2010-10-22,118.309998,118.529999,118.00,118.349998,108212400,106.897546
2010-10-21,118.400002,119.089996,117.209999,118.129997,221585500,106.698833
2010-10-20,116.940002,118.440002,116.870003,117.870003,200051800,106.463998
2010-10-19,117.190002,117.849998,116.019997,116.730003,280604700,105.434314
2010-10-18,117.739998,118.669998,117.309998,118.279999,141204800,106.83432
2010-10-15,118.279999,118.349998,116.760002,117.699997,243705000,106.310443
2010-10-14,117.809998,118.010002,116.720001,117.459999,217764300,106.093669
2010-10-13,117.660004,118.550003,117.379997,117.919998,194347200,106.509155
2010-10-12,116.269997,117.349998,115.650002,117.010002,182210000,105.687218
2010-10-11,116.720001,116.970001,116.25,116.650002,103098300,105.362053
2010-10-08,116.050003,116.860001,115.610001,116.540001,177760100,105.262697
2010-10-07,116.50,116.529999,115.190002,115.889999,164860000,104.675595
2010-10-06,116.019997,116.330002,115.559998,116.029999,148626600,104.802047
2010-10-05,114.800003,116.32,114.669998,116.040001,229634100,104.811081
2010-10-04,114.370003,114.849998,113.18,113.75,166153200,102.742678
2010-10-01,114.989998,115.120003,113.93,114.610001,174638700,103.519459
2010-09-30,115.050003,115.790001,113.589996,114.129997,287106700,103.085904
2010-09-29,114.379997,114.910004,114.019997,114.470001,179665800,103.393007
2010-09-28,114.419998,115.040001,113.18,114.669998,209207500,103.57365
2010-09-27,114.860001,114.989998,114.160004,114.269997,128761800,103.212356
2010-09-24,113.75,114.900002,113.650002,114.82,209671800,103.709137
2010-09-23,112.489998,113.669998,112.18,112.50,202354300,101.613638
2010-09-22,113.800003,114.440002,113.099998,113.419998,191322400,102.44461
2010-09-21,114.300003,114.839996,113.510002,113.980003,268389100,102.950425
2010-09-20,112.879997,114.459999,112.519997,114.209999,214555200,103.158164
2010-09-17,113.040001,113.150002,112.18,112.489998,195836900,101.604604
2010-09-16,112.730003,113.120003,112.349998,113.050003,199962900,101.566671
2010-09-15,112.32,113.209999,111.980003,113.080002,168608400,101.593622
2010-09-14,112.50,113.290001,112.080002,112.650002,209823600,101.2073
2010-09-13,112.580002,112.949997,112.129997,112.720001,178503500,101.27019
2010-09-10,111.120003,111.610001,110.870003,111.480003,127819000,100.156148
2010-09-09,111.650002,111.68,110.620003,110.919998,147017900,99.653026
2010-09-08,109.860001,110.849998,109.809998,110.410004,149924400,99.194836
2010-09-07,110.370003,110.510002,109.550003,109.639999,141973700,98.503047
2010-09-03,110.540001,110.989998,109.949997,110.889999,212197300,99.626075
2010-09-02,108.720001,109.489998,108.489998,109.470001,156112200,98.350316
2010-09-01,106.730003,108.610001,106.660004,108.459999,256828100,97.442908
2010-08-31,104.919998,105.980003,104.489998,105.309998,273933100,94.612875
2010-08-30,106.580002,106.910004,105.300003,105.309998,167238600,94.612875
2010-08-27,105.889999,106.970001,104.309998,106.860001,272649000,96.005433
2010-08-26,106.440002,106.580002,104.879997,105.230003,224439500,94.541007
2010-08-25,104.949997,106.339996,104.290001,105.940002,272234800,95.178886
2010-08-24,105.949997,106.389999,104.970001,105.529999,280677800,94.810529
2010-08-23,108.040001,108.57,107.07,107.120003,163490300,96.239025
2010-08-20,107.559998,107.940002,106.75,107.529999,209714200,96.607375
2010-08-19,109.220001,109.489998,107.43,107.879997,265847600,96.921821
2010-08-18,109.540001,110.379997,108.910004,109.790001,182922100,98.637811
2010-08-17,109.190002,110.389999,108.879997,109.589996,172270300,98.458123
2010-08-16,107.57,108.610001,107.18,108.260002,147895300,97.263226
2010-08-13,108.290001,108.959999,108.18,108.309998,158698500,97.308143
2010-08-12,107.650002,109.019997,107.599998,108.629997,239542600,97.595638
2010-08-11,110.650002,110.690002,109.120003,109.300003,273406900,98.197586
2010-08-10,112.029999,112.980003,111.370003,112.379997,242916300,100.964722
2010-08-09,112.919998,113.18,112.32,112.989998,120800400,101.512761
2010-08-06,111.739998,112.57,110.919998,112.389999,239728300,100.973709
2010-08-05,112.25,112.910004,112.080002,112.849998,140473800,101.386982
2010-08-04,112.529999,113.110001,112.160004,112.970001,158171700,101.494795
2010-08-03,112.480003,112.769997,111.849998,112.220001,146657300,100.820978
2010-08-02,111.989998,112.940002,111.540001,112.760002,188263200,101.306127
2010-07-30,109.169998,110.860001,108.980003,110.269997,220070600,99.06905
2010-07-29,111.519997,111.82,109.410004,110.290001,220149100,99.087023
2010-07-28,111.32,111.660004,110.459999,110.830002,163056200,99.572172
2010-07-27,112.169998,112.290001,111.110001,111.550003,204855600,100.219037
2010-07-26,110.599998,111.669998,110.290001,111.559998,184445700,100.228016
2010-07-23,109.239998,110.57,108.93,110.410004,222020800,99.194836
2010-07-22,108.339996,109.940002,108.330002,109.459999,274781300,98.34133
2010-07-21,109.040001,109.07,106.629997,107.07,264527000,96.194101
2010-07-20,105.870003,108.559998,105.82,108.480003,258162400,97.46088
