datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
1990-01-01,0.0,100000.0,0.0,100000.0,,,
1990-01-02,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-01-03,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-01-04,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-01-05,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-01-08,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-01-09,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-01-10,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-01-11,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-01-12,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-01-15,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-01-16,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-01-17,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-01-18,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-01-19,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-01-22,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-01-23,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-01-24,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-01-25,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-01-26,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-01-29,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-01-30,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-01-31,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-02-01,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-02-02,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-02-05,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-02-06,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-02-07,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-02-08,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-02-09,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-02-12,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-02-13,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-02-14,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-02-15,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-02-16,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-02-20,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-02-21,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-02-22,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-02-23,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-02-26,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-02-27,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-02-28,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-03-01,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-03-02,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-03-05,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-03-06,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-03-07,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-03-08,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-03-09,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-03-12,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-03-13,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-03-14,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-03-15,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-03-16,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-03-19,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-03-20,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-03-21,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-03-22,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-03-23,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-03-26,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-03-27,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-03-28,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-03-29,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-03-30,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-04-02,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-04-03,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-04-04,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-04-05,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-04-06,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-04-09,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-04-10,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-04-11,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-04-12,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-04-16,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-04-17,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-04-18,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-04-19,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-04-20,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-04-23,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-04-24,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-04-25,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-04-26,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-04-27,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-04-30,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-05-01,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-05-02,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-05-03,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-05-04,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-05-07,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-05-08,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-05-09,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-05-10,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-05-11,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-05-14,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-05-15,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-05-16,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-05-17,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-05-18,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-05-21,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-05-22,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-05-23,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-05-24,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1990-05-25,125.0164,99867.4328,1.3,99992.4492,-7.55080000001e-05,0.999924492,7.55080000001e-05
1990-05-29,128.1418,99867.4328,1.3,99995.5746,3.12563601053e-05,0.999955746,4.42540000001e-05
1990-05-30,129.3139,99867.4328,1.3,99996.7467,1.17215187241e-05,0.999967467,3.25330000001e-05
1990-05-31,128.9232,99867.4328,1.3,99996.356,-3.9071271104e-06,0.99996356,3.64399999999e-05
1990-06-01,127.3605,99867.4328,1.3,99994.7933,-1.56275694687e-05,0.999947933,5.2067e-05
1990-06-04,127.3605,99867.4328,1.3,99994.7933,0.0,0.999947933,5.2067e-05
1990-06-05,123.4537,99867.4328,1.3,99990.8865,-3.90700342594e-05,0.999908865,9.1135e-05
1990-06-06,123.4537,99867.4328,1.3,99990.8865,0.0,0.999908865,9.1135e-05
1990-06-07,121.891,99867.4328,1.3,99989.3238,-1.56284242964e-05,0.999893238,0.000106762
1990-06-08,119.547,99867.4328,1.3,99986.9798,-2.34425027684e-05,0.999869798,0.000130202
1990-06-11,121.891,99867.4328,1.3,99989.3238,2.34430523323e-05,0.999893238,0.000106762
1990-06-12,126.5791,99867.4328,1.3,99994.0119,4.68860056437e-05,0.999940119,5.9881e-05
1990-06-13,124.2351,99867.4328,1.3,99991.6679,-2.34414036947e-05,0.999916679,8.3321e-05
1990-06-14,124.2351,99867.4328,1.3,99991.6679,0.0,0.999916679,8.3321e-05
1990-06-15,123.4537,99867.4328,1.3,99990.8865,-7.81465112465e-06,0.999908865,9.1135e-05
1990-06-18,122.6724,99867.4328,1.3,99990.1052,-7.81371210268e-06,0.999901052,9.89480000001e-05
1990-06-19,123.8444,99867.4328,1.3,99991.2772,1.17211597854e-05,0.999912772,8.72279999999e-05
1990-06-20,125.0164,99867.4328,1.3,99992.4492,1.17210224013e-05,0.999924492,7.5508e-05
1990-06-21,130.8766,99867.4328,1.3,99998.3094,5.86064252541e-05,0.999983094,1.69059999998e-05
1990-06-22,129.7045,99867.4328,1.3,99997.1373,-1.17211981585e-05,0.999971373,2.86269999997e-05
1990-06-25,128.9232,99867.4328,1.3,99996.356,-7.81322366916e-06,0.99996356,3.64399999997e-05
1990-06-26,126.9698,99867.4328,1.3,99994.4026,-1.95347118449e-05,0.999944026,5.59739999997e-05
1990-06-27,129.7045,99867.4328,1.3,99997.1373,2.73485308067e-05,0.999971373,2.86269999997e-05
1990-06-28,134.3926,99867.4328,1.3,100001.8254,4.68823421007e-05,1.000018254,0.0
1990-06-29,139.8621,99867.4328,1.3,100007.2949,5.46940016155e-05,1.000072949,0.0
1990-07-02,137.5181,99867.4328,1.3,100004.9509,-2.34382902001e-05,1.000049509,2.34399999999e-05
1990-07-03,137.5181,99867.4328,1.3,100004.9509,0.0,1.000049509,2.34399999999e-05
1990-07-05,135.9554,99867.4328,1.3,100003.3882,-1.56262263611e-05,1.000033882,3.90669999999e-05
1990-07-06,139.8621,99867.4328,1.3,100007.2949,3.90656763767e-05,1.000072949,0.0
1990-07-09,145.7223,99867.4328,1.3,100013.1551,5.85977253544e-05,1.000131551,0.0
1990-07-10,146.8943,99867.4328,1.3,100014.3271,1.17184584252e-05,1.000143271,0.0
1990-07-11,146.8943,99867.4328,1.3,100014.3271,0.0,1.000143271,0.0
1990-07-12,148.0663,99867.4328,1.3,100015.4991,1.17183211046e-05,1.000154991,0.0
1990-07-13,146.1129,99867.4328,1.3,100013.5457,-1.95309728751e-05,1.000135457,1.95340000002e-05
1990-07-16,142.5968,99867.4328,1.3,100010.0296,-3.51562378414e-05,1.000100296,5.46950000002e-05
1990-07-17,138.2994,99867.4328,1.3,100005.7322,-4.29696903119e-05,1.000057322,9.76690000003e-05
1990-07-18,139.4714,99867.4328,1.3,100006.9042,1.17193282245e-05,1.000069042,8.59490000005e-05
1990-07-19,130.4859,99867.4328,1.3,99997.9187,-8.98487966593e-05,0.999979187,0.000175804
1990-07-20,128.1418,99867.4328,1.3,99995.5746,-2.34414878877e-05,0.999955746,0.000199245
1990-07-23,129.7045,99867.4328,1.3,99997.1373,1.56276915879e-05,0.999971373,0.000183618
1990-07-24,131.6579,99867.4328,1.3,99999.0907,1.95345592158e-05,0.999990907,0.000164084
1990-07-25,132.0486,99867.4328,1.3,99999.4814,3.90703552666e-06,0.999994814,0.000160177
1990-07-26,129.3139,99867.4328,1.3,99996.7467,-2.73471418223e-05,0.999967467,0.000187524
1990-07-27,129.3139,99867.4328,1.3,99996.7467,0.0,0.999967467,0.000187524
1990-07-30,132.4393,99867.4328,1.3,99999.8721,3.12550168196e-05,0.999998721,0.00015627
1990-07-31,131.2672,99867.4328,1.3,99998.7,-1.17210149911e-05,0.999987,0.000167991
1990-08-01,132.4393,99867.4328,1.3,99999.8721,1.17211523749e-05,0.999998721,0.00015627
1990-08-02,135.9554,99867.4328,1.3,100003.3882,3.51610449711e-05,1.000033882,0.000121109
1990-08-03,128.9232,99867.4328,1.3,99996.356,-7.03196174308e-05,0.99996356,0.000191431
1990-08-06,123.4537,99867.4328,1.3,99990.8865,-5.46969931585e-05,0.999908865,0.000246126
1990-08-07,123.4537,99867.4328,1.3,99990.8865,0.0,0.999908865,0.000246126
1990-08-08,125.4071,99867.4328,1.3,99992.8399,1.95357803934e-05,0.999928399,0.000226592
1990-08-09,123.4537,99867.4328,1.3,99990.8865,-1.95353987541e-05,0.999908865,0.000246126
1990-08-10,121.1097,99867.4328,1.3,99988.5425,-2.3442136399e-05,0.999885425,0.000269566
1990-08-13,124.6257,99867.4328,1.3,99992.0585,3.51640289187e-05,0.999920585,0.000234406
1990-08-14,124.2351,99867.4328,1.3,99991.6679,-3.90631021963e-06,0.999916679,0.000238312
1990-08-15,122.6724,99867.4328,1.3,99990.1052,-1.56283021658e-05,0.999901052,0.000253939
1990-08-16,120.3283,99867.4328,1.3,99987.7611,-2.34433196696e-05,0.999877611,0.00027738
1990-08-17,114.0775,99867.4328,1.3,99981.5103,-6.25156512279e-05,0.999815103,0.000339888
1990-08-20,115.2062,99867.4328,1.3,99982.639,1.12890873183e-05,0.99982639,0.000328601
1990-08-21,113.6387,99867.4328,1.3,99981.0715,-1.56777218093e-05,0.999810715,0.000344276
1990-08-22,110.112,99867.4328,1.3,99977.5448,-3.52736767779e-05,0.999775448,0.000379543
1990-08-23,108.1527,99867.4328,1.3,99975.5855,-1.95974006354e-05,0.999755855,0.000399136
1990-08-24,111.2876,99867.4328,1.3,99978.7204,3.13566555705e-05,0.999787204,0.000367787
1990-08-27,118.341,99867.4328,1.3,99985.7738,7.05490125477e-05,0.999857738,0.000297253
1990-08-28,119.5166,99867.4328,1.3,99986.9494,1.17576726701e-05,0.999869494,0.000285497
1990-08-29,116.7736,99867.4328,1.3,99984.2064,-2.74335802468e-05,0.999842064,0.000312927
1990-08-30,113.6387,99867.4328,1.3,99981.0715,-3.13539519178e-05,0.999810715,0.000344276
1990-08-31,115.9899,99867.4328,1.3,99983.4227,2.35164513116e-05,0.999834227,0.000320764
1990-09-04,115.9899,99867.4328,1.3,99983.4227,0.0,0.999834227,0.000320764
1990-09-05,112.855,99867.4328,1.3,99980.2878,-3.13541976794e-05,0.999802878,0.000352113
1990-09-06,112.0713,99867.4328,1.3,99979.5041,-7.83854514974e-06,0.999795041,0.00035995
1990-09-07,114.0306,99867.4328,1.3,99981.4634,1.9597016585e-05,0.999814634,0.000340357
1990-09-10,112.0713,99867.4328,1.3,99979.5041,-1.95966325494e-05,0.999795041,0.00035995
1990-09-11,106.5853,99867.4328,1.3,99974.0181,-5.48712463557e-05,0.999740181,0.00041481
1990-09-12,106.5853,99867.4328,1.3,99974.0181,0.0,0.999740181,0.00041481
1990-09-13,105.8016,99867.4328,1.3,99973.2344,-7.83903673074e-06,0.999732344,0.000422647
1990-09-14,106.5853,99867.4328,1.3,99974.0181,7.83909818169e-06,0.999740181,0.00041481
1990-09-17,105.8016,99867.4328,1.3,99973.2344,-7.83903673074e-06,0.999732344,0.000422647
1990-09-18,104.626,99867.4328,1.3,99972.0588,-1.17591474064e-05,0.999720588,0.000434403
1990-09-19,101.883,99867.4328,1.3,99969.3158,-2.74376664132e-05,0.999693158,0.000461833
1990-09-20,99.14,99867.4328,1.3,99966.5728,-2.74384192595e-05,0.999665728,0.000489263
1990-09-21,98.7481,99867.4328,1.3,99966.1809,-3.92031045005e-06,0.999661809,0.000493182
1990-09-24,94.8296,99867.4328,1.3,99962.2624,-3.91982564976e-05,0.999622624,0.000532367
1990-09-25,94.0458,99867.4328,1.3,99961.4786,-7.84095898965e-06,0.999614786,0.000540205
1990-09-26,93.2621,99867.4328,1.3,99960.6949,-7.84002008547e-06,0.999606949,0.000548042
1990-09-27,88.5598,99867.4328,1.3,99955.9926,-4.70414897046e-05,0.999559926,0.000595065
1990-09-28,90.911,99867.4328,1.3,99958.3438,2.35223515752e-05,0.999583438,0.000571553
1990-10-01,95.6133,99867.4328,1.3,99963.0461,4.70425961581e-05,0.999630461,0.00052453
1990-10-02,92.8703,99867.4328,1.3,99960.3031,-2.7440140202e-05,0.999603031,0.00055196
1990-10-03,84.6413,99867.4328,1.3,99952.0741,-8.23226795517e-05,0.999520741,0.00063425
1990-10-04,87.7761,99867.4328,1.3,99955.2089,3.13630310149e-05,0.999552089,0.000602902
1990-10-05,87.7761,99867.4328,1.3,99955.2089,0.0,0.999552089,0.000602902
1990-10-08,91.3028,99867.4328,1.3,99958.7356,3.52828035559e-05,0.999587356,0.000567635
1990-10-09,87.7761,99867.4328,1.3,99955.2089,-3.52815587236e-05,0.999552089,0.000602902
1990-10-10,83.0738,99867.4328,1.3,99950.5066,-4.70440715572e-05,0.999505066,0.000649925
1990-10-11,86.9924,99867.4328,1.3,99954.4252,3.92054040874e-05,0.999544252,0.000610739
1990-10-12,88.5598,99867.4328,1.3,99955.9926,1.56811466512e-05,0.999559926,0.000595065
1990-10-15,86.9924,99867.4328,1.3,99954.4252,-1.56809007568e-05,0.999544252,0.000610739
1990-10-16,78.3715,99867.4328,1.3,99945.8043,-8.62483074937e-05,0.999458043,0.000696948
1990-10-17,83.0738,99867.4328,1.3,99950.5066,4.70484982631e-05,0.999505066,0.000649925
1990-10-18,89.3436,99867.4328,1.3,99956.7764,6.27290467379e-05,0.999567764,0.000587227
1990-10-19,0.0,99955.4764,2.6,99955.4764,-1.30056214978e-05,0.999554764,0.000600227
1990-10-22,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-10-23,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-10-24,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-10-25,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-10-26,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-10-29,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-10-30,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-10-31,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-11-01,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-11-02,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-11-05,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-11-06,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-11-07,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-11-08,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-11-09,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-11-12,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-11-13,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-11-14,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-11-15,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-11-16,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-11-19,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-11-20,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-11-21,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-11-23,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-11-26,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-11-27,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-11-28,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-11-29,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-11-30,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-12-03,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-12-04,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-12-05,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-12-06,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-12-07,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-12-10,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-12-11,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-12-12,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-12-13,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-12-14,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-12-17,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-12-18,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-12-19,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-12-20,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-12-21,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-12-24,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-12-26,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-12-27,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-12-28,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1990-12-31,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-01-02,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-01-03,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-01-04,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-01-07,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-01-08,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-01-09,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-01-10,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-01-11,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-01-14,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-01-15,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-01-16,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-01-17,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-01-18,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-01-21,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-01-22,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-01-23,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-01-24,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-01-25,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-01-28,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-01-29,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-01-30,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-01-31,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-02-01,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-02-04,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-02-05,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-02-06,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-02-07,0.0,99955.4764,2.6,99955.4764,0.0,0.999554764,0.000600227
1991-02-08,188.3282,99772.5321,3.9,99960.8603,5.38629817386e-05,0.999608603,0.000546388
1991-02-11,193.0463,99772.5321,3.9,99965.5784,4.71994737323e-05,0.999655784,0.000499207
1991-02-12,188.7214,99772.5321,3.9,99961.2535,-4.32638921239e-05,0.999612535,0.000542456
1991-02-13,188.7214,99772.5321,3.9,99961.2535,0.0,0.999612535,0.000542456
1991-02-14,179.6785,99772.5321,3.9,99952.2106,-9.04640516538e-05,0.999522106,0.000632885
1991-02-15,181.6331,99772.5321,3.9,99954.1652,1.95553453823e-05,0.999541652,0.000613339
1991-02-19,189.1191,99772.5321,3.9,99961.6512,7.48943276652e-05,0.999616512,0.000538479
1991-02-20,192.271,99772.5321,3.9,99964.8031,3.15310917953e-05,0.999648031,0.00050696
1991-02-21,185.9671,99772.5321,3.9,99958.4992,-6.3061195586e-05,0.999584992,0.000569999
1991-02-22,188.3311,99772.5321,3.9,99960.8632,2.36498148625e-05,0.999608632,0.000546359
1991-02-25,182.8151,99772.5321,3.9,99955.3472,-5.51815963109e-05,0.999553472,0.000601519
1991-02-26,183.6031,99772.5321,3.9,99956.1352,7.88352021242e-06,0.999561352,0.000593639
1991-02-27,183.6031,99772.5321,3.9,99956.1352,0.0,0.999561352,0.000593639
1991-02-28,180.4511,99772.5321,3.9,99952.9832,-3.15338322523e-05,0.999529832,0.000625159
1991-03-01,182.0271,99772.5321,3.9,99954.5592,1.57674133332e-05,0.999545592,0.000609399
1991-03-04,183.9971,99772.5321,3.9,99956.5292,1.97089559071e-05,0.999565292,0.000589699
1991-03-05,198.969,99772.5321,3.9,99971.5011,0.000149784112352,0.999715011,0.00043998
1991-03-06,198.575,99772.5321,3.9,99971.1071,-3.94112317681e-06,0.999711071,0.00044392
1991-03-07,211.9709,99772.5321,3.9,99984.503,0.000133997715826,0.99984503,0.000309961
1991-03-08,204.879,99772.5321,3.9,99977.4111,-7.09299920209e-05,0.999774111,0.00038088
1991-03-11,200.151,99772.5321,3.9,99972.6831,-4.7290682445e-05,0.999726831,0.00042816
1991-03-12,198.181,99772.5321,3.9,99970.7131,-1.97053828997e-05,0.999707131,0.00044786
1991-03-13,208.819,99772.5321,3.9,99981.3511,0.000106411164531,0.999813511,0.00034148
1991-03-14,205.667,99772.5321,3.9,99978.1991,-3.15258792297e-05,0.999781991,0.000373
1991-03-15,208.819,99772.5321,3.9,99981.3511,3.15268731421e-05,0.999813511,0.00034148
1991-03-18,213.5469,99772.5321,3.9,99986.079,4.72878186579e-05,0.99986079,0.000294201
1991-03-19,219.0629,99772.5321,3.9,99991.595,5.51676798928e-05,0.99991595,0.000239041
1991-03-20,213.5469,99772.5321,3.9,99986.079,-5.51646365877e-05,0.99986079,0.000294201
1991-03-21,204.091,99772.5321,3.9,99976.6231,-9.45721653911e-05,0.999766231,0.00038876
1991-03-22,199.363,99772.5321,3.9,99971.8951,-4.72910551828e-05,0.999718951,0.00043604
1991-03-25,203.303,99772.5321,3.9,99975.8351,3.94110764437e-05,0.999758351,0.00039664
1991-03-26,220.6389,99772.5321,3.9,99993.171,0.000173400902155,0.99993171,0.000223281
1991-03-27,218.2749,99772.5321,3.9,99990.807,-2.36416144859e-05,0.99990807,0.000246921
1991-03-28,214.3349,99772.5321,3.9,99986.867,-3.9403622375e-05,0.99986867,0.000286321
1991-04-01,215.9109,99772.5321,3.9,99988.443,1.57620700327e-05,0.99988443,0.000270561
